order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0349	0.222	0.035	0.455	0	0	111.6	23.6
1	1	0.02	0.04	0.0083	0.145	0.032	11.4	141.4	42
1	1	0.0309	0.099	0.0128	0.132	0.049	11.3	33.6	47.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0224	0.0568	0.011	0.178	0.017	119.8	-25.8	60.5
0	0	0	0	0	0	0	0	0	0
2	6	0.0288	0.0675	0.0094	0.103	0.035	47.4	-63.7	91.2
0	0	0	0	0	0	0	0	0	0
1	1	0.0127	0.0176	0.0055	0.139	0.069	38.1	133.9	105.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0175	0.067	0.0175	0.379	0.082	56.1	-79.7	57.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.02	0.019	0.0038	0.061	0.099	79.7	-35.1	69.5
2	6	0.0219	0.052	0.0095	0.138	0.052	84.6	46.6	117.5
