order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0346	0.9738	0.0998	0.823	0	0	-168.4	62.6
0	0	0	0	0	0	0	0	0	0
2	26	0.0314	0.1989	0.0254	0.257	0.264	148.1	-39.6	112.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	26	0.027	0.2817	0.0417	0.492	0.375	105.4	16.8	105.8
2	26	0.0435	1.3669	0.1296	0.984	0.46	17.5	-169.9	46.1
0	0	0	0	0	0	0	0	0	0
2	26	0.0298	0.4408	0.0591	0.632	0.215	123.8	13.2	104.6
0	0	0	0	0	0	0	0	0	0
2	26	0.0365	0.6543	0.0717	0.625	0.24	142	124.1	24.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	27	0.023	0.0933	0.0162	0.224	0.538	150.9	-65	67.4
0	0	0	0	0	0	0	0	0	0
3	27	0.0468	0.3577	0.0306	0.208	0.698	84.9	115.8	121.4
3	27	0.0436	0.4045	0.0371	0.271	0.707	85.9	-94.4	51
3	27	0.0433	0.6145	0.0568	0.418	0.589	22.3	135.3	30.6
3	8	0.0341	0.21	0.0247	0.231	0.576	56.2	-25.8	89.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	12	0.0257	0.1293	0.0202	0.25	0.408	35.5	-85.8	67
1	1	0.0336	2.2659	0.2388	2.012	0.279	121.3	-23.7	120.5
2	26	0.0367	0.8771	0.0996	0.907	0.225	52.9	172.1	25.8
