order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0332	0.1787	0.0267	0.326	0	0	-164.1	36.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0256	0.2917	0.05	0.691	0.121	85.5	-62.8	62.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0081	0.0051	0.0025	0.097	0.141	99.9	25.6	40.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0243	0.0827	0.014	0.187	0.147	147	99.3	89.6
0	0	0	0	0	0	0	0	0	0
2	4	0.0087	0.0062	0.0031	0.131	0.158	123.1	-161.9	51.2
0	0	0	0	0	0	0	0	0	0
1	1	0.0181	0.0526	0.0115	0.199	0.137	36.6	100.5	79.5
0	0	0	0	0	0	0	0	0	0
2	4	0.0195	0.0495	0.0101	0.165	0.159	127.6	-167.8	102.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.022	0.0857	0.0156	0.225	0.217	126.6	102.4	61.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	26	0.0192	0.0106	0.0022	0.037	0.305	63.1	60.1	72.8
0	0	0	0	0	0	0	0	0	0
2	4	0.0195	0.0559	0.0114	0.186	0.263	62.8	-116.3	40
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.005	0.0014	0.0011	0.071	0.26	105.2	12.7	108.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0211	0.0611	0.0107	0.152	0.023	46.1	-102.1	60.6
2	4	0.0265	0.0877	0.0132	0.159	0.113	70.5	-35.3	146.6
