order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0181	0.2527	0.0453	0.657	0	0	-124.6	100.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0184	0.0341	0.0078	0.149	0.068	73.6	86.1	65.8
1	1	0.0165	0.0309	0.0075	0.144	0.006	76.5	-43.5	51.3
1	1	0.0159	0.2375	0.0485	0.799	0.228	78.6	125.8	65.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0195	0.0318	0.0065	0.106	0.196	0	-62	113.2
1	1	0.0172	0.038	0.0088	0.162	0.231	50.6	87.4	46.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0188	0.0601	0.0131	0.228	0.285	114.1	84.8	27
2	9	0.0244	0.0199	0.0033	0.043	0.189	118.8	-151.2	91.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	9	0.005	0.0015	0.0012	0.075	0.094	37.9	-98.3	29.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	9	0.0203	0.0208	0.0047	0.092	0.067	59.5	24.6	143
