order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.039	1.5618	0.0979	0.544	0	0	-20.3	51.3
1	1	0.0427	1.1095	0.114	0.945	0.177	44.7	40.8	113.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0281	0.1843	0.0262	0.296	0.019	63.3	-22.1	83.4
1	1	0.0418	0.673	0.0669	0.532	0.15	127.5	33.7	97.9
2	2	0.0385	0.6762	0.0708	0.592	0.099	17.3	59.2	110.4
3	11	0.0284	0.1509	0.0213	0.239	0.093	102.4	-166.2	91.5
