order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0289	0.256	0.0365	0.435	0	0	-60.4	33.8
1	1	0.0315	0.3107	0.047	0.594	0.104	137.4	113.1	110.6
1	1	0.02	0.0255	0.0051	0.081	0.102	114.4	96.2	71.4
1	1	0.0179	0.1181	0.0274	0.506	0.37	91.6	129.4	90.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.005	0.0017	0.0014	0.086	0.049	66.1	141.5	18.4
2	2	0.0293	0.0956	0.015	0.191	0.076	130.7	68.3	65.1
2	3	0.0278	0.1055	0.0152	0.174	0.104	145.5	72.7	138.8
0	0	0	0	0	0	0	0	0	0
1	1	0.0247	0.0772	0.0125	0.161	0.16	77.1	26.7	59.1
1	1	0.0179	0.0784	0.0195	0.391	0.315	61.1	-110.4	56.4
0	0	0	0	0	0	0	0	0	0
2	12	0.0165	0.0184	0.0044	0.085	0.342	42.3	-112.5	63.6
2	25	0.0092	0.0052	0.0027	0.119	0.061	24.8	-106.5	93.6
2	2	0.0333	0.0471	0.0057	0.054	0.047	139.6	-40.3	44.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	25	0.0172	0.028	0.0065	0.119	0.063	21.5	-112.7	86.7
2	12	0.0161	0.0277	0.0069	0.135	0.322	163.2	5.5	112
0	0	0	0	0	0	0	0	0	0
1	1	0.0329	0.2827	0.0435	0.557	0.087	48.1	37.4	104.9
