order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0148	0.1564	0.0357	0.656	0	0	121.6	67.6
0	0	0	0	0	0	0	0	0	0
1	1	0.0165	0.1195	0.0307	0.63	0.113	120.2	117.3	112.5
2	3	0.0157	0.0117	0.003	0.061	0.124	40.3	167.3	55.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0155	0.0146	0.0042	0.102	0.132	111.5	-91.1	110.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0174	0.0392	0.009	0.165	0.145	97.9	68.5	75.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0131	0.0156	0.0048	0.117	0.264	123.3	-37.1	48.4
