order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.047	0.7184	0.0643	0.463	0	0	-42	76.9
0	0	0	0	0	0	0	0	0	0
2	12	0.0277	0.136	0.0194	0.219	0.047	74	26.4	85.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	12	0.0335	0.1597	0.0191	0.181	0.138	134	-138.9	76
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0553	0.5765	0.0524	0.388	0.055	45.3	-46.8	98.4
3	6	0.0536	0.1075	0.008	0.048	0.187	17	141.8	72.5
