order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0291	0.1657	0.032	0.519	0	0	17	48.1
1	1	0.0179	0.1277	0.0285	0.505	0.139	88.8	-170.7	168.1
1	1	0.0192	0.0646	0.0124	0.192	0.136	49.2	61.6	64.9
1	1	0.0215	0.0421	0.0078	0.116	0.152	173.6	-49.4	100
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0184	0.0223	0.0048	0.084	0.161	102	9.1	156
2	3	0.0261	0.071	0.0109	0.133	0.157	159.2	-112.9	94.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.017	0.0254	0.006	0.111	0.083	85.8	22	37.5
0	0	0	0	0	0	0	0	0	0
1	1	0.0148	0.0675	0.0204	0.501	0.163	150	90	68
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	13	0.0075	0.0035	0.0022	0.112	0.181	84.4	4.8	86.9
2	13	0.014	0.0159	0.0045	0.103	0.172	120.3	16.5	141.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	13	0.0135	0.016	0.0047	0.112	0.216	133.8	9	91.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	13	0.0132	0.0125	0.0041	0.112	0.216	86.9	32.5	68
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	13	0.0111	0.0093	0.0034	0.096	0.255	70.1	-7.1	63.8
2	13	0.0108	0.0255	0.0093	0.272	0.251	54.2	11	88.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	27	0.0057	0.0018	0.0013	0.079	0.24	111.3	-138.3	94.5
3	27	0.005	0.002	0.0016	0.101	0.229	24.8	10.2	90.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	27	0.0102	0.0076	0.0033	0.119	0.223	128.6	115.9	96.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0143	0.0148	0.0041	0.092	0.158	119	47.8	81.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	27	0.0102	0.0066	0.0029	0.109	0.257	55.6	144	25.5
