order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0211	0.1103	0.0224	0.37	0	0	-45.1	28.3
1	1	0.0177	0.0137	0.004	0.101	0.084	19.8	74.2	37.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0154	0.1644	0.0441	0.945	0.149	6.1	119	95.3
1	1	0.0309	0.0556	0.0072	0.074	0.149	114.9	-87.4	149.3
2	7	0.0149	0.017	0.0053	0.137	0.165	59.2	-109	69.9
1	1	0.0177	0.011	0.0025	0.045	0.143	61.1	69.4	113.8
2	7	0.0146	0.0366	0.0115	0.306	0.145	57.2	174	78.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0141	0.0376	0.0107	0.242	0.149	118.2	109	152.9
3	11	0.0139	0.0185	0.0059	0.155	0.149	56	-142.1	114.8
0	0	0	0	0	0	0	0	0	0
2	7	0.0149	0.0166	0.0049	0.119	0.182	59.6	90.7	86.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	11	0.0111	0.015	0.0053	0.15	0.141	29.2	-174.8	111.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	7	0.0078	0.0033	0.0018	0.078	0.192	84.1	134.8	87.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	18	0.0262	0.0561	0.0086	0.104	0.21	69.7	151.4	138.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	7	0.0147	0.0156	0.0049	0.129	0.228	97.2	33.3	124.9
0	0	0	0	0	0	0	0	0	0
2	7	0.005	0.0011	0.0009	0.058	0.268	98.4	-43.3	110.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	18	0.0256	0.0797	0.0125	0.155	0.23	123.5	-27.5	101
