order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0366	1.7347	0.1793	1.505	0	0	-134.9	12.8
1	1	0.0337	1.5651	0.2201	2.506	0.363	94.9	26.9	74.7
0	0	0	0	0	0	0	0	0	0
1	1	0.02	0.0735	0.0147	0.234	0.875	127.4	132.8	143.5
0	0	0	0	0	0	0	0	0	0
1	1	0.0532	0.455	0.0342	0.205	0.813	76.5	-9.4	38.9
1	1	0.0304	0.5025	0.0665	0.704	1.158	16.4	-148.4	95.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0365	0.4121	0.0547	0.6	1.184	31.9	95.2	29.7
1	1	0.0265	0.2224	0.0313	0.354	1.373	61.2	-146.9	19.3
2	2	0.032	0.2781	0.0364	0.379	0.38	125.7	131	147.8
2	2	0.034	0.359	0.0441	0.431	0.406	158.5	-2.9	170.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0298	0.2886	0.0405	0.458	1.542	103.5	-31.5	150.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0209	0.0498	0.0101	0.165	1.506	60.4	-79.4	31.9
2	2	0.0218	0.1152	0.0212	0.31	1.63	106.4	128.1	86
2	11	0.0247	0.0682	0.011	0.142	1.517	30.2	17.9	32
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0261	0.0524	0.008	0.098	1.626	150.8	20.3	60.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	24	0.0307	0.204	0.0266	0.275	1.64	52.4	93.9	47.9
4	51	0.0188	0.0328	0.007	0.118	1.576	69	9.4	149.5
3	24	0.005	0.0034	0.0027	0.174	1.632	134.5	-61.8	138.7
4	33	0.0329	0.0567	0.0069	0.067	1.661	112.7	-28.4	60.8
3	24	0.0255	0.0749	0.0118	0.147	1.534	112.4	-85.6	87
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	24	0.005	0.0027	0.0022	0.139	1.542	143.4	-31.1	30.8
0	0	0	0	0	0	0	0	0	0
3	24	0.0254	0.0504	0.0079	0.099	1.566	49.3	-35.1	125.9
3	24	0.0073	0.0048	0.0026	0.113	1.556	44.8	-132.3	93.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0321	0.3333	0.0415	0.413	1.35	96.2	-67.4	39.3
2	2	0.0308	0.2551	0.0327	0.333	0.491	45	-141.8	25
0	0	0.0408	0.2888	0.0312	0.27	0.76	0	-69.8	12.4
3	23	0.0198	0.0434	0.0088	0.141	1.563	122.7	-171	65.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	40	0.0232	0.0232	0.004	0.055	1.605	68.6	172.2	39.5
