order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0301	0.1864	0.0275	0.355	0	0	120.3	43.3
1	1	0.0261	0.1982	0.0352	0.506	0.12	61.5	-85.2	49.4
0	0	0	0	0	0	0	0	0	0
1	1	0.0222	0.0378	0.0064	0.086	0.138	150.2	166.5	92.6
1	1	0.0147	0.1415	0.0389	0.851	0.153	17.8	-143.4	77.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0248	0.0655	0.0116	0.167	0.122	39.1	-109.4	86.2
1	1	0.0206	0.0714	0.0122	0.17	0.143	71.4	87.2	109.1
1	1	0.0182	0.0314	0.0069	0.12	0.168	175.1	43.8	110.2
0	0	0	0	0	0	0	0	0	0
2	5	0.0202	0.0551	0.0109	0.172	0.189	94.8	161.4	89.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.005	0.002	0.0016	0.1	0.171	58.2	-19.7	94.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0122	0.0027	0.0009	0.023	0.174	55.2	-86.8	54.8
2	2	0.0263	0.0303	0.0046	0.056	0.19	117.5	-30.2	90.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.005	0.0017	0.0014	0.086	0.104	61.8	173.9	129
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.02	0.0283	0.0057	0.09	0.074	77.4	66.2	95.6
0	0	0	0	0	0	0	0	0	0
2	5	0.0254	0.0728	0.0115	0.144	0.163	62.3	-79	74.2
3	8	0.0227	0.0758	0.0133	0.187	0.13	77.4	-14.2	105
