order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0264	0.226	0.0364	0.475	0	0	73.8	30.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0157	0.0256	0.0064	0.127	0.226	42.9	127.5	45.8
1	1	0.0198	0.0556	0.011	0.173	0.21	106	67.1	105.6
1	1	0.018	0.0248	0.0057	0.104	0.227	79.9	-102.7	92.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0222	0.1587	0.0297	0.45	0.328	93.4	12.2	27.1
1	1	0.02	0.0308	0.0062	0.098	0.308	111.7	-135.2	153.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0418	0.0965	0.0115	0.117	0.188	0	5	106.2
2	8	0.0216	0.0759	0.014	0.207	0.21	63.3	-41.7	118.7
