order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0364	0.5563	0.0537	0.422	0	0	-54.4	29.3
0	0	0	0	0	0	0	0	0	0
1	1	0.024	0.0653	0.0112	0.153	0.114	168.4	-87.3	116.7
1	1	0.0283	0.1022	0.0144	0.162	0.231	148.1	52	26.9
0	0	0	0	0	0	0	0	0	0
2	35	0.0211	0.0881	0.0161	0.239	0.304	152.1	-37.7	121.8
2	35	0.0257	0.0443	0.0069	0.086	0.337	92.5	-25.3	60.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	35	0.0197	0.0452	0.0092	0.148	0.446	71.6	18.2	96.2
2	35	0.0195	0.0392	0.008	0.131	0.422	75.2	86.4	135.3
2	35	0.0225	0.0674	0.0118	0.165	0.47	68	-37.3	57.1
0	0	0	0	0	0	0	0	0	0
2	35	0.0227	0.0551	0.0097	0.136	0.544	83.5	91.7	143.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	35	0.0235	0.0532	0.0091	0.123	0.601	118.3	-74.9	14.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	35	0.0275	0.0786	0.0114	0.133	0.613	94.4	17.3	133.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0336	0.3972	0.0648	0.873	0.27	59.5	76.8	84.1
