order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0385	0.3176	0.0393	0.414	0	0	-53.9	81.9
1	1	0.02	0.0435	0.0088	0.141	0.004	36	-90.3	80.1
1	1	0.0207	0.0401	0.0073	0.106	0.03	86.8	34.5	79
1	1	0.0304	0.5045	0.0795	1.022	0.021	42.6	-106.7	88.5
1	1	0.0277	0.1551	0.0249	0.322	0.085	106.4	58.4	98
2	4	0.0202	0.0214	0.0042	0.067	0.08	20.5	-11.9	66.3
2	4	0.0363	0.208	0.0229	0.201	0.112	64.7	-81.5	36.7
1	1	0.0108	0.0066	0.0024	0.072	0.102	57.5	-125.2	20.4
1	1	0.0197	0.0541	0.011	0.177	0.095	54.3	86.8	87.5
1	1	0.0197	0.1162	0.0244	0.408	0.098	157.2	11.7	91.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0284	0.0953	0.0151	0.209	0.07	71.4	73.7	39.8
2	4	0.0191	0.0402	0.0084	0.14	0.053	50.8	-61.7	89.2
2	4	0.0233	0.0053	0.0009	0.012	0.069	67.7	-78.4	93.8
2	4	0.0225	0.037	0.0063	0.084	0.084	95.2	60.9	167.4
0	0	0	0	0	0	0	0	0	0
2	10	0.0324	0.0968	0.0119	0.117	0.091	132.2	126.8	100
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0083	0.0077	0.0037	0.142	0.103	31.8	34.9	81
2	4	0.02	0.1153	0.0223	0.349	0.076	123.6	-124.4	19.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	22	0.005	0.0021	0.0017	0.107	0.109	142.5	165.7	78.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.0269	0.0683	0.0101	0.12	0.121	65	-144.5	123
2	4	0.0079	0.0032	0.0016	0.065	0.043	81.6	-141.4	77.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0276	0.0834	0.0121	0.139	0.046	52.2	-104.4	78.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	22	0.019	0.0332	0.0079	0.159	0.137	137.5	71.1	94.7
