order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0249	0.2027	0.0309	0.378	0	0	69.8	36.7
1	1	0.0276	0.0792	0.0122	0.151	0.078	71.8	24.5	46.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	15	0.0176	0.0267	0.0061	0.11	0.073	174.4	92	111.2
1	1	0.0228	0.0712	0.0158	0.295	0.08	5	135	91.5
0	0	0	0	0	0	0	0	0	0
2	7	0.02	0.0264	0.0053	0.084	0.106	98.4	61.2	120
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	7	0.005	0.0022	0.0017	0.105	0.123	114.2	-49.7	140.3
1	1	0.0237	0.1029	0.0187	0.275	0.033	75	-7.8	80.5
