order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0391	0.3232	0.04	0.413	0	0	157.2	25.8
1	1	0.024	1.3083	0.2202	2.952	0.147	106	165.8	64.1
1	1	0.0248	0.0626	0.0101	0.129	0.126	66.3	-173.7	63
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0345	0.1676	0.0205	0.204	0.089	133.6	126.3	93.2
2	2	0.0232	0.0692	0.0119	0.164	0.071	5.7	175.7	106.6
0	0	0	0	0	0	0	0	0	0
1	1	0.028	0.0754	0.0108	0.122	0.163	8.5	6.2	59.2
3	7	0.02	0.0461	0.0092	0.147	0.093	126.2	-178.1	79.4
0	0	0	0	0	0	0	0	0	0
2	2	0.0232	0.0294	0.0051	0.069	0.223	53.7	-77.7	88.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0228	0.0411	0.0081	0.135	0.27	66	156	59.5
2	2	0.0228	0.2125	0.0397	0.593	0.373	22	-121.5	45
2	2	0.0184	0.0608	0.0128	0.214	0.435	135.9	122.2	95.1
0	0	0	0	0	0	0	0	0	0
2	2	0.0181	0.0814	0.0163	0.262	0.442	126.8	14.5	115.3
2	2	0.0214	0.0503	0.0094	0.14	0.459	57.5	-170.4	62.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0228	0.061	0.0115	0.172	0.454	27.3	-89.6	68.5
3	24	0.0318	0.0986	0.0124	0.124	0.451	51.7	-60.7	139.6
0	0	0	0	0	0	0	0	0	0
2	2	0.0256	0.0923	0.0144	0.179	0.47	30.4	-91.1	86.4
2	2	0.0187	0.0115	0.0025	0.042	0.498	37.5	-111.9	63.4
0	0	0	0	0	0	0	0	0	0
2	2	0.0197	0.0966	0.0179	0.266	0.545	138.9	-123.8	60.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0068	0.005	0.003	0.143	0.658	101.6	104.9	117.6
3	37	0.0065	0.0038	0.0024	0.117	0.626	77.6	158.2	52
0	0	0	0	0	0	0	0	0	0
2	2	0.0216	0.0457	0.0085	0.125	0.664	69	173.9	91
2	2	0.0171	0.0359	0.0084	0.157	0.668	161.1	100.1	94.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0267	0.1519	0.0235	0.289	0.085	104.1	115.2	96.7
2	44	0.0189	0.0205	0.0043	0.073	0.078	93.4	175.9	95.2
2	10	0.005	0.0021	0.0017	0.109	0.174	47.3	42.2	80.6
3	17	0.0103	0.0088	0.0034	0.105	0.416	67.2	128.1	97.5
0	0	0	0	0	0	0	0	0	0
3	46	0.0191	0.0327	0.0068	0.114	0.176	93.7	131.9	81.4
