order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0244	0.2099	0.0376	0.547	0	0	-109.8	33.8
1	1	0.0172	0.1256	0.0288	0.536	0.041	47.9	-140.2	75.7
0	0	0	0	0	0	0	0	0	0
2	2	0.0087	0.0032	0.0015	0.058	0.053	32.8	-154.3	105.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0143	0.057	0.0179	0.458	0.117	19.9	27.5	80.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	7	0.0133	0.0253	0.0083	0.224	0.145	96.4	54.8	77.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	7	0.0226	0.0568	0.0101	0.142	0.075	94.6	139.5	168.9
3	10	0.0174	0.0181	0.0042	0.076	0.145	152.8	-132.1	150.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.03	0.1573	0.021	0.222	0.059	95.3	-23.7	135.3
