order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0244	0.1966	0.0382	0.629	0	0	27.8	100.8
1	1	0.0177	0.0968	0.0213	0.375	-0.005	20.1	1.8	73.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.005	0.0034	0.0027	0.173	0.058	166.3	-76.4	101.5
1	1	0.0157	0.0314	0.0092	0.226	0.005	59.8	-142.8	95.3
0	0	0	0	0	0	0	0	0	0
1	1	0.0142	0.0195	0.0055	0.123	0.014	65.9	27.2	80.7
0	0	0	0	0	0	0	0	0	0
2	9	0.0182	0.0296	0.0065	0.114	0.025	43.4	-14.4	93.7
2	2	0.012	0.0213	0.0065	0.16	0.041	171.5	-133.3	103.3
0	0	0	0	0	0	0	0	0	0
1	1	0.0204	0.089	0.022	0.445	0.037	42.5	-13.2	58.3
0	0	0	0	0	0	0	0	0	0
1	1	0.0157	0.0293	0.0071	0.137	0.022	51.5	68.5	85.7
1	1	0.0205	0.0273	0.0053	0.083	0.026	88.9	157.7	96.5
3	28	0.005	0.0012	0.001	0.063	0.037	115.4	-89.9	85.9
2	14	0.0173	0.0668	0.0173	0.367	0.03	39.8	91.5	73.9
0	0	0	0	0	0	0	0	0	0
2	14	0.0209	0.0391	0.0075	0.114	0.049	96.1	-49.9	101.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.013	0.0214	0.0064	0.153	-0.007	54.3	79.8	84.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	14	0.0149	0.0567	0.0138	0.267	0.04	39	11.4	85.9
