order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0358	0.3565	0.045	0.476	0	0	-83.1	37.5
1	1	0.0266	0.5125	0.0913	1.321	0.02	27	-45.2	47.2
2	2	0.0187	0.1392	0.0313	0.563	0.143	29.9	-17.9	52.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0184	0.1654	0.033	0.532	0.196	61.1	138.9	118.2
1	1	0.0296	0.1518	0.0205	0.221	0.205	27.5	163.8	111.3
0	0	0	0	0	0	0	0	0	0
2	2	0.0183	0.057	0.0125	0.217	0.218	107.9	-128.4	129.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	6	0.0172	0.0223	0.0058	0.125	0.185	37.2	-175.7	123.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0199	0.223	0.0448	0.715	0.256	79.7	-166.7	80.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	18	0.0189	0.0697	0.0165	0.317	0.274	105.9	-61.3	48.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0188	0.1425	0.0272	0.416	0.335	14.8	-44.9	31.2
2	2	0.0219	0.1172	0.0242	0.415	0.342	90.8	-130.5	54.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	22	0.0324	0.0818	0.0101	0.099	0.372	63.8	-35	61.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	18	0.0189	0.0438	0.0093	0.156	0.243	83.1	-67.2	120.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0222	0.1344	0.0242	0.347	0.268	33.1	178.8	87.6
4	22	0.0169	0.0332	0.0079	0.148	0.398	69.4	146.4	72
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
