order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0285	0.3084	0.0412	0.443	0	0	-84	44.6
1	1	0.015	0.0374	0.0104	0.231	0.091	174.2	52	113.7
1	1	0.0196	0.0391	0.0084	0.146	0.073	114.3	26.6	104
0	0	0	0	0	0	0	0	0	0
1	1	0.0294	0.2544	0.0343	0.368	0.176	91.4	97.6	50.2
1	1	0.0222	0.0342	0.0062	0.088	0.158	136.2	-120.4	42.4
2	2	0.0143	0.0365	0.0102	0.229	0.075	76.5	61.1	110
0	0	0	0	0	0	0	0	0	0
2	5	0.0152	0.0366	0.0098	0.211	0.202	137.6	42.6	81.4
2	5	0.02	0.0219	0.0044	0.07	0.224	60.9	130.5	96.9
2	5	0.0221	0.032	0.0058	0.084	0.197	27.6	-152.8	125.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0268	0.062	0.0101	0.13	0.144	49.1	-43.1	103.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0229	0.0526	0.0099	0.149	0.144	118	36.6	140.8
