order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0268	0.3229	0.0443	0.485	0	0	-74	37.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	24	0.0114	0.0058	0.0024	0.088	1.227	161.3	17	167.4
2	24	0.005	0.0012	0.001	0.061	1.267	134.8	152.6	122.5
2	24	0.023	0.1661	0.0334	0.545	1.315	92.2	40.4	88.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	24	0.0135	0.0079	0.0023	0.055	1.458	104.9	-143.5	135.4
2	24	0.0112	0.0053	0.0019	0.054	1.485	72.2	92	34.3
0	0	0	0	0	0	0	0	0	0
2	24	0.0099	0.0061	0.0025	0.079	1.567	21.7	-53.6	65.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0267	0.8111	0.1474	2.231	0.313	11.7	-87.9	36.7
0	0	0.0229	0.026	0.0045	0.063	0.975	0	-69	48.7
3	7	0.0245	0.0364	0.0059	0.077	1.219	159.8	-75	146.4
0	0	0	0	0	0	0	0	0	0
3	16	0.0094	0.0107	0.0045	0.154	1.563	93.2	17.4	145.8
