order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.023	0.4731	0.0783	1.034	0	0	68.7	24.7
0	0	0	0	0	0	0	0	0	0
1	1	0.0247	0.7064	0.1138	1.459	0.133	86.2	92.9	109.1
0	0	0	0	0	0	0	0	0	0
2	13	0.0187	0.0631	0.0128	0.207	0.477	79.2	-152.8	78.5
2	13	0.0179	0.0173	0.0039	0.069	0.535	102.2	94.3	54.5
2	3	0.0247	0.0601	0.0097	0.126	0.084	82.9	103.8	107.3
2	3	0.0212	0.0642	0.0121	0.18	0.317	80.5	71.7	121.8
2	3	0.0121	0.0112	0.0037	0.097	0.608	61.7	-75.8	90.8
2	3	0.0187	0.0274	0.0058	0.099	0.703	107.7	-104.7	86.5
3	7	0.0185	0.0852	0.0172	0.277	0.074	56.1	162.4	105.5
0	0	0	0	0	0	0	0	0	0
1	1	0.0198	0.1108	0.0214	0.328	0.434	44.1	-90.9	80.9
2	3	0.0302	0.0543	0.0072	0.076	0.827	95.4	131.7	97.8
