order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0452	0.7006	0.0679	0.533	0	0	178.6	81.8
2	8	0.028	0.1215	0.0197	0.258	0.158	101	1.1	100.9
3	9	0.0169	0.0469	0.0112	0.213	0.212	44.3	-112.1	136.3
1	1	0.0134	0.0178	0.0053	0.124	0.091	63.1	-172	60.6
1	1	0.0261	0.1288	0.0212	0.283	0.108	29.2	-134	50.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0323	0.6639	0.0867	0.91	0.081	142.2	45.5	76.5
2	8	0.0245	0.231	0.0412	0.597	0.479	88.5	-42.1	130
2	4	0.0128	0.0199	0.0062	0.155	0.101	51.1	-112.9	23.3
