order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0355	0.2831	0.0358	0.369	0	0	-134.1	50.9
1	1	0.0258	0.0457	0.0071	0.087	0.101	46.1	3.2	101.8
1	1	0.02	0.0373	0.0075	0.119	0.2	120.2	-79.2	114.3
0	0	0	0	0	0	0	0	0	0
2	16	0.0083	0.0058	0.0028	0.109	0.562	112.4	123.8	116.1
0	0	0	0	0	0	0	0	0	0
3	18	0.0309	0.1128	0.0146	0.15	0.509	64	-64.7	52.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	18	0.0137	0.0111	0.0033	0.076	0.526	74.4	-76.5	57
0	0	0	0	0	0	0	0	0	0
3	18	0.0132	0.0125	0.0038	0.091	0.505	75.6	33.8	70.2
0	0	0	0	0	0	0	0	0	0
1	1	0.0243	0.2369	0.044	0.676	0.222	53	124.9	49.4
2	3	0.0215	0.0201	0.0037	0.055	0.19	161.6	28.4	71.6
2	16	0.0199	0.0972	0.0218	0.403	0.533	52.2	72.1	101.7
