order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0293	0.0973	0.0194	0.33	0	0	-137.5	58.2
1	1	0.0152	0.2672	0.073	1.593	0.092	24.8	103.7	72.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0192	0.0797	0.0166	0.274	0.197	83.8	-169.7	159.3
2	2	0.0197	0.0184	0.0037	0.061	0.181	110.6	18.3	128.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0143	0.0163	0.0051	0.136	0.218	126.1	-23	127
0	0	0	0	0	0	0	0	0	0
2	2	0.0176	0.0251	0.0057	0.103	0.232	135.8	89.7	100.5
0	0	0	0	0	0	0	0	0	0
2	2	0.0192	0.1454	0.0303	0.504	0.234	68.4	-115.3	54.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0119	0.0124	0.0046	0.14	0.237	67.8	172.6	103.4
3	15	0.0182	0.0224	0.0049	0.086	0.336	79.1	-74.5	117.1
