order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0293	0.1198	0.0223	0.346	0	0	-131.8	61.1
1	1	0.013	0.2694	0.074	1.636	0.078	55.1	-166.7	83.8
0	0	0	0	0	0	0	0	0	0
2	2	0.0178	0.0717	0.0161	0.288	0.192	137.9	42.1	143.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	4	0.0162	0.0258	0.0063	0.122	0.072	67.2	17.3	90.2
2	2	0.0149	0.0169	0.0052	0.136	0.222	94.8	-73.4	166.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.014	0.0778	0.0218	0.489	0.229	42.7	-127	63.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0143	0.0232	0.0071	0.18	0.236	40.7	176.6	102.8
0	0	0	0	0	0	0	0	0	0
3	13	0.0138	0.0229	0.0066	0.153	0.355	108.5	-27.8	146.8
3	13	0.0172	0.0211	0.0049	0.091	0.339	4.3	-91.1	78.1
