order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0367	0.5695	0.0517	0.388	0	0	-20.1	34
1	1	0.0309	0.1293	0.0166	0.17	0.11	173.6	116.2	103.4
1	1	0.0302	0.9062	0.1153	1.206	0.051	60.6	-94.5	92.5
0	0	0	0	0	0	0	0	0	0
1	1	0.0213	0.1304	0.0215	0.285	0.133	99.7	25.5	71.7
1	1	0.0267	0.0913	0.0137	0.163	0.12	48.9	162	100.1
2	72	0.021	0.0621	0.0118	0.18	0.155	66.2	-43.4	79.2
3	74	0.0318	0.0974	0.0122	0.122	0.147	57.6	-160.1	54
0	0	0	0	0	0	0	0	0	0
3	74	0.0139	0.0227	0.0066	0.152	0.113	116.6	180	95.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	74	0.0261	0.0622	0.0095	0.116	0.116	39.4	97	133.7
0	0	0	0	0	0	0	0	0	0
3	74	0.0193	0.0484	0.0095	0.15	0.102	103.7	25	176.7
3	74	0.0389	0.1511	0.0155	0.127	0.093	59.6	-70.4	110
2	3	0.0287	0.1208	0.0172	0.195	0.261	85.7	-53.1	88.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	72	0.0226	0.1548	0.0234	0.282	0.201	96.1	150.5	160.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0315	0.2035	0.0289	0.334	0.231	83.6	-114.7	58.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	17	0.0229	0.0817	0.0143	0.198	0.276	128.2	99.2	45.9
0	0	0	0	0	0	0	0	0	0
2	72	0.0208	0.0612	0.0118	0.182	0.17	50.1	84.2	166.1
2	72	0.0259	0.0429	0.0074	0.105	0.21	53.5	-114.4	115
2	72	0.02	0.0452	0.009	0.144	0.208	135.8	-67.8	82.4
2	72	0.0223	0.0517	0.0093	0.132	0.206	136.7	-125	132.7
2	72	0.0262	0.1348	0.0176	0.185	0.214	131.2	-89.5	41.3
0	0	0.0197	0.024	0.0049	0.079	0.211	0	85.6	135.2
2	3	0.0203	0.0763	0.0139	0.201	0.277	20	-77.4	55.1
2	72	0.0249	0.0384	0.0062	0.079	0.235	95	4.1	71.1
0	0	0	0	0	0	0	0	0	0
2	3	0.0098	0.0081	0.0033	0.107	0.3	81	-126.2	74.2
3	35	0.0181	0.0462	0.0099	0.168	0.281	42.4	-133.6	103.8
3	35	0.0199	0.0432	0.0087	0.139	0.293	50.3	-114.1	31.4
0	0	0	0	0	0	0	0	0	0
2	3	0.0343	0.1435	0.0167	0.155	0.282	51	-91.4	81.9
0	0	0	0	0	0	0	0	0	0
2	3	0.0238	0.0453	0.0076	0.102	0.258	66.7	53.9	103.2
2	3	0.0202	0.0568	0.0113	0.18	0.285	61.7	51.1	114.5
0	0	0	0	0	0	0	0	0	0
2	3	0.0202	0.0347	0.0069	0.108	0.275	129.9	33.3	102.2
2	3	0.0276	0.2852	0.0471	0.645	0.265	120.8	61.7	135.7
3	45	0.0369	0.0826	0.009	0.077	0.272	107.5	141.5	69
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0276	0.0784	0.0122	0.153	0.292	55.9	158.7	42.3
2	3	0.0347	0.1548	0.0178	0.164	0.278	90.4	51.2	138.5
0	0	0	0	0	0	0	0	0	0
3	48	0.0262	0.082	0.0137	0.183	0.174	84.6	-32.2	101.3
3	48	0.0247	0.0875	0.0142	0.183	0.172	64.1	57.9	136.8
0	0	0	0	0	0	0	0	0	0
3	48	0.005	0.0018	0.0014	0.091	0.127	106.8	47.5	133.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	52	0.0219	0.081	0.0144	0.204	0.349	35.2	33.7	146
3	52	0.0214	0.0254	0.0047	0.071	0.321	175.4	-124	170
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	48	0.0187	0.0625	0.0145	0.269	0.169	163.5	-50.6	88
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0429	0.599	0.0739	0.788	0.152	138.3	149.3	109.9
2	3	0.0287	0.0762	0.0106	0.118	0.038	85.4	173.5	130.1
2	72	0.0397	0.2963	0.0391	0.417	0.151	118.2	35.3	71.1
3	17	0.0272	0.1508	0.0223	0.262	0.254	74.2	-157.9	120.5
3	24	0.0293	0.0789	0.0108	0.117	0.249	116.1	7	77.9
3	35	0.0363	0.063	0.0069	0.061	0.324	18.7	-77	110.7
3	42	0.0254	0.059	0.0093	0.116	0.304	58.6	34.5	73.4
3	45	0.0247	0.0388	0.0063	0.081	0.271	19.3	71.6	110.8
3	47	0.0166	0.0213	0.0051	0.098	0.276	113.7	-175.3	139.1
3	20	0.0258	0.0522	0.009	0.124	0.111	67.9	28	5.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0194	0.021	0.0043	0.071	0.309	0	143.8	63
4	81	0.0307	0.0602	0.0079	0.082	0.13	90.1	-80.6	88.3
