order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0275	0.2001	0.0305	0.371	0	0	-137.2	45
0	0	0	0	0	0	0	0	0	0
1	1	0.0177	0.2576	0.0601	1.128	0.124	29.4	-46	77.2
0	0	0	0	0	0	0	0	0	0
2	3	0.0273	0.0609	0.0089	0.104	0.141	137.2	164	104.9
0	0	0	0	0	0	0	0	0	0
2	3	0.0171	0.0327	0.0076	0.142	0.134	37.7	-17.4	85.7
2	3	0.005	0.0022	0.0017	0.11	0.129	85.2	-71	143
0	0	0	0	0	0	0	0	0	0
3	7	0.0162	0.0202	0.005	0.098	0.125	133.9	-165.3	149.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0285	0.1099	0.0154	0.172	0.218	50.4	-165.2	51.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0185	0.0929	0.0201	0.344	0.224	100.1	3.9	50.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.005	0.0027	0.0021	0.136	0.243	35.9	-153.3	76.5
3	21	0.0163	0.0421	0.0101	0.192	0.216	158.7	167.2	84.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	27	0.0165	0.0231	0.0064	0.146	0.292	104.4	4.4	56.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0166	0.0394	0.0095	0.182	0.327	139.5	-24.5	58.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0233	0.0911	0.0174	0.267	0.111	40.8	-175.6	19.9
0	0	0	0	0	0	0	0	0	0
0	0	0.0233	0.0369	0.0063	0.087	0.142	0	-85.4	146.9
