order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0299	0.1788	0.0256	0.293	0	0	-71	36.5
1	1	0.0213	0.0812	0.0161	0.275	-0.026	56.6	120.3	20.5
0	0	0	0	0	0	0	0	0	0
1	1	0.0246	0.1223	0.0196	0.25	0.095	21.8	102.3	60.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.02	0.0405	0.0081	0.129	0.117	72.3	60.4	65.7
0	0	0	0	0	0	0	0	0	0
2	229	0.0196	0.0504	0.0103	0.167	0.127	17.6	13.8	105.9
2	229	0.0197	0.0474	0.0096	0.156	0.143	125.3	-119.7	60.1
0	0	0	0	0	0	0	0	0	0
2	229	0.0274	0.0724	0.0106	0.123	0.16	65.9	-56.1	88.8
0	0	0	0	0	0	0	0	0	0
2	229	0.0157	0.0176	0.0045	0.091	0.175	88.7	80.6	93
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0202	0.0366	0.0072	0.114	0.049	93.8	-37.5	74.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0249	0.0612	0.0099	0.126	0.123	45.5	117.7	54.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	229	0.0213	0.1403	0.0287	0.47	0.226	87.2	-33.2	78.4
2	2	0.0163	0.0176	0.0043	0.083	0.09	75	12.8	107.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	9	0.005	0.0031	0.0025	0.156	0.147	28.2	-149	103.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0167	0.0382	0.0086	0.156	0.163	0	-85.8	126.5
0	0	0	0	0	0	0	0	0	0
3	32	0.0228	0.0315	0.0055	0.077	0.22	129.8	-73.6	168.8
2	2	0.0128	0.0186	0.0063	0.175	0.086	162.1	-114.4	92.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	32	0.0081	0.0086	0.0045	0.19	0.26	47.1	-3.3	158
3	32	0.0222	0.1315	0.0237	0.34	0.238	177	158.2	67.8
2	229	0.0146	0.0183	0.0057	0.15	0.255	43.5	-44.5	111.5
3	32	0.0138	0.0383	0.0094	0.184	0.235	114.1	-128.7	74.5
0	0	0	0	0	0	0	0	0	0
4	52	0.0165	0.0398	0.0094	0.176	0.254	137.3	-38.6	72.8
4	52	0.0158	0.0317	0.008	0.162	0.245	104.6	-120.8	103.1
2	229	0.0168	0.0624	0.0143	0.274	0.259	132.5	70.6	83.6
0	0	0	0	0	0	0	0	0	0
2	229	0.0151	0.0218	0.0058	0.122	0.267	101	132	91.1
2	229	0.0209	0.0518	0.0099	0.151	0.269	93.4	-1.6	10.6
2	229	0.0117	0.1881	0.0531	1.195	0.272	103.9	166.4	105.9
3	32	0.0153	0.0532	0.0137	0.284	0.239	91.4	-2.7	80.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	52	0.0263	0.0505	0.0077	0.093	0.257	161.5	179.6	142.5
5	57	0.015	0.014	0.0037	0.079	0.242	98.3	-6.9	131.7
0	0	0	0	0	0	0	0	0	0
3	61	0.0199	0.0359	0.0083	0.161	0.283	76.1	57.5	117.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	62	0.0139	0.0222	0.0072	0.193	0.264	96	-144.7	109.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0205	0.0468	0.0091	0.142	0.274	0	-56	85.9
0	0	0	0	0	0	0	0	0	0
3	62	0.0139	0.0175	0.0055	0.141	0.228	67.5	72.7	106.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	52	0.0263	0.062	0.0094	0.114	0.277	58.8	-53.5	61.6
0	0	0	0	0	0	0	0	0	0
2	229	0.0162	0.0221	0.006	0.136	0.209	72	101.2	88.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	86	0.0132	0.0165	0.0057	0.165	0.229	112.2	-42.2	95.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
5	56	0.0156	0.0185	0.0047	0.096	0.278	82.8	95	14.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0181	0.0249	0.0055	0.096	0.19	0	71.8	94.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	62	0.0139	0.0189	0.0061	0.166	0.249	113.3	152	144.5
3	62	0.0148	0.0552	0.0149	0.321	0.27	67.7	-168.5	26.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
