order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0663	2.0387	0.135	0.762	0	0	-151.4	24
1	1	0.0318	0.4439	0.0565	0.574	0.423	41.5	6.2	40.1
2	27	0.0366	0.707	0.0779	0.686	0.273	114	-12.2	100
2	27	0.038	0.5997	0.0641	0.552	0.261	39.1	136.9	108
2	27	0.0341	0.295	0.0346	0.323	0.284	110	-167	97.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	27	0.0466	0.6813	0.0629	0.47	0.329	89.6	48.7	20.6
2	27	0.0501	0.5029	0.0401	0.255	0.294	84.5	-4.3	107.9
2	27	0.0369	0.4659	0.0505	0.436	0.239	108.6	-44	106.8
2	27	0.0416	0.3886	0.0373	0.285	0.207	105.9	15.1	100.4
2	27	0.0298	0.1762	0.0236	0.252	0.262	50.2	1.6	99.2
0	0	0	0	0	0	0	0	0	0
2	27	0.033	0.1797	0.0218	0.21	0.236	90	174.9	126.9
2	27	0.0322	0.346	0.043	0.43	0.249	52.5	40.6	140.6
2	27	0.055	0.7409	0.0692	0.545	0.299	120.3	-41.6	37.7
2	27	0.0274	0.179	0.0262	0.305	0.353	47.2	24.3	35.9
0	0	0	0	0	0	0	0	0	0
2	27	0.0282	0.1141	0.0162	0.182	0.351	52.2	-17.1	61.4
2	27	0.0401	0.356	0.0377	0.321	0.416	96.8	-26.4	112.1
2	27	0.0371	0.1133	0.0122	0.105	0.512	129.9	-147.8	61.5
4	29	0.0437	0.1787	0.0163	0.119	0.238	84	-9.8	49.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	3	0.0349	0.3138	0.036	0.329	0.326	117.3	-67.6	114.8
1	1	0.0547	3.8438	0.2888	1.736	0.271	139.9	100	89
2	27	0.0435	0.6218	0.0591	0.448	0.426	106.7	2	54
3	3	0.0472	1.0362	0.0878	0.591	0.265	98.5	-106	115.2
0	0	0.0241	0.0331	0.0057	0.08	0.351	0	-122.9	81.7
3	21	0.0338	0.0627	0.0074	0.07	0.522	69.8	110.5	76.2
4	31	0.0367	0.0393	0.0043	0.037	0.511	120.7	-29.5	58.5
5	22	0.0277	0.0326	0.0047	0.054	0.269	87.9	85.3	80.8
6	33	0.0355	0.0658	0.0074	0.066	0.282	41.3	43.4	81.3
