order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0475	0.5215	0.0569	0.521	0	0	-8.6	64.1
1	1	0.032	0.1786	0.0242	0.267	0.019	35.3	-41.1	81.2
1	1	0.02	0.0646	0.0129	0.206	0.008	6	52.3	74.2
0	0	0	0	0	0	0	0	0	0
1	1	0.02	0.0426	0.0085	0.136	0.084	34.7	116.5	79.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0254	0.2114	0.0342	0.442	0.084	123.1	-79.2	61.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	9	0.0232	0.1289	0.0239	0.355	0.068	113.8	30.7	120.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.017	0.2357	0.0416	0.598	0.075	83.2	-54.4	121.8
1	1	0.0243	0.132	0.0219	0.288	0.107	90.1	127.3	57.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	86	0.005	0.0028	0.0023	0.143	0.202	32.9	-68.8	113.9
3	12	0.0103	0.0019	0.0007	0.023	0.067	73.5	43.3	118.4
2	9	0.0222	0.0495	0.0089	0.128	0.094	81.7	-137.9	29.8
0	0	0	0	0	0	0	0	0	0
2	86	0.0189	0.0488	0.0103	0.173	0.218	105.4	155.5	91.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	12	0.0055	0.0032	0.0019	0.098	0.088	51.3	-136.7	94.9
0	0	0	0	0	0	0	0	0	0
2	9	0.0237	0.1214	0.0209	0.285	0.077	41.3	-58.6	90.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	12	0.0193	0.0471	0.0098	0.161	0.064	69.6	-86.5	116.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	28	0.0208	0.0383	0.0074	0.115	0.08	94.4	-171.5	76.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	89	0.0242	0.1041	0.0172	0.227	0.075	94.7	-51.9	123.4
0	0	0	0	0	0	0	0	0	0
2	86	0.0242	0.1538	0.0254	0.335	0.213	63.9	108.2	65.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	9	0.0359	0.1685	0.0188	0.167	0.09	43.7	32.5	42.7
2	15	0.0243	0.038	0.0066	0.093	0.135	58	-49.7	38.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	23	0.0075	0.0052	0.0029	0.131	0.251	160.2	-69.9	125.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	44	0.023	0.0684	0.0122	0.174	0.222	42.7	-67.1	115.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	44	0.0243	0.0656	0.0108	0.141	0.197	71.1	-110.1	47.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	86	0.0191	0.0608	0.0128	0.213	0.247	167	-158.5	142.4
0	0	0	0	0	0	0	0	0	0
1	1	0.0254	0.3385	0.0584	0.808	0.066	95.8	122.6	55.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	9	0.0219	0.1124	0.0198	0.28	0.087	57.7	-148.1	80.7
2	86	0.0188	0.0458	0.0097	0.164	0.15	106.2	143.4	140.8
2	16	0.0256	0.0344	0.0054	0.067	0.156	83.2	-172	110
3	12	0.0219	0.0471	0.0086	0.125	0.07	72.1	-63.8	85.9
0	0	0.0275	0.0289	0.0042	0.049	0.092	0	-2.5	68.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.023	0.0427	0.0074	0.103	0.24	0	79.5	20.2
