order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0424	0.5368	0.0519	0.399	0	0	-40.4	80.3
1	1	0.0382	0.7225	0.0773	0.658	0.075	39.9	-165.4	88.2
2	8	0.0428	0.6554	0.0604	0.443	0.066	94.4	176.6	72.1
3	9	0.0323	0.1969	0.0244	0.241	0.141	85	157.6	85.5
3	9	0.0519	0.5976	0.0461	0.282	0.191	90.3	-24.6	63.5
3	9	0.0398	0.1753	0.0176	0.141	0.238	94.4	98.5	157.2
2	2	0.037	0.2154	0.0233	0.2	0.083	72.5	-92.8	71.5
1	1	0.045	1.6961	0.1506	1.065	0.015	8.5	-24.3	78.9
2	8	0.0428	0.8479	0.0843	0.68	0.079	40.6	-113.6	54.7
3	3	0.0159	0.0545	0.0137	0.274	0.195	88.3	-135.3	56
3	9	0.0571	0.713	0.05	0.279	0.256	150.3	101.4	148
