order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0191	0.2021	0.0413	0.672	0	0	-23.2	42
1	1	0.0197	0.1343	0.0308	0.571	0.202	84	42.8	82.3
1	1	0.013	0.0176	0.0053	0.129	0.214	117.1	23.4	116.9
2	2	0.0281	0.09	0.0128	0.146	0.289	32.8	104.2	49.5
1	1	0.0143	0.2494	0.0653	1.385	0.205	50.4	-105.9	100.8
2	2	0.0235	0.0307	0.0052	0.071	0.338	126.7	13.3	127.8
2	5	0.0149	0.0499	0.0142	0.323	0.322	174.7	103.3	115.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	7	0.0122	0.0156	0.0051	0.134	0.235	179.8	-24.2	91.5
3	4	0.0256	0.0415	0.007	0.095	0.321	77.2	-162.2	68.3
