order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0387	0.733	0.06	0.407	0	0	-149	35.5
1	1	0.0455	0.6203	0.0678	0.642	0.123	11.7	146.3	74
1	1	0.0178	0.2634	0.0534	0.875	0.1	99.7	-102.8	95.4
1	1	0.0368	0.2178	0.0237	0.205	0.08	116.4	92.7	78.5
0	0	0	0	0	0	0	0	0	0
1	1	0.0282	0.1941	0.0272	0.306	0.138	94.1	63.6	38.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	65	0.0184	0.0897	0.0195	0.336	0.189	94.7	143.5	100.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0276	0.1257	0.0199	0.256	0.221	30.1	-87	99.6
0	0	0	0	0	0	0	0	0	0
2	65	0.0233	0.2042	0.035	0.478	0.083	89	-43.2	57.2
0	0	0.0297	0.063	0.0085	0.091	0.134	0	-173.4	67.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	12	0.0288	0.1197	0.0166	0.184	0.245	80.1	-2	20.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	6	0.02	0.0468	0.009	0.137	0.108	17.8	139.4	77
0	0	0	0	0	0	0	0	0	0
3	66	0.0214	0.041	0.0076	0.112	0.155	60.1	69.8	143.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0165	0.0357	0.0101	0.243	0.071	81	30.1	38.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0095	0.0069	0.0026	0.082	0.074	92.5	141.8	27.8
3	28	0.0226	0.1189	0.021	0.296	0.086	118.3	-102.8	74.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	67	0.0304	0.0617	0.0081	0.085	0.162	61.7	-115.8	143.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0421	0.1663	0.0158	0.12	0.104	121.4	140.8	78.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0214	0.082	0.0153	0.228	0.082	173	175.7	126.7
0	0	0	0	0	0	0	0	0	0
3	67	0.021	0.0474	0.009	0.137	0.156	65.3	58	137.5
0	0	0	0	0	0	0	0	0	0
2	2	0.0112	0.0097	0.0039	0.139	0.352	18.7	-49.7	71.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.02	0.0267	0.0053	0.085	0.423	67.8	-36.5	95.6
0	0	0	0	0	0	0	0	0	0
2	3	0.0077	0.0043	0.0023	0.104	0.131	129	111.2	91.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0242	0.3037	0.0546	0.783	0.108	25.9	-126.6	62.7
2	6	0.0284	0.0617	0.0087	0.097	0.14	143.6	102.2	49
2	65	0.0221	0.4117	0.0745	1.073	0.071	117.7	-62.5	81.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	67	0.0409	0.4283	0.0419	0.326	0.162	26.1	-167.3	93.6
