order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0301	0.1902	0.0314	0.431	0	0	-117.8	28.9
1	1	0.0191	0.0308	0.0065	0.107	0.061	40.4	-121.1	53.6
1	1	0.0233	0.0954	0.0164	0.224	0.103	64.4	171	112.6
0	0	0	0	0	0	0	0	0	0
2	3	0.0221	0.0514	0.0094	0.137	0.023	160.4	-11.3	22.5
0	0	0	0	0	0	0	0	0	0
1	1	0.0177	0.1913	0.0393	0.649	0.137	94.7	101.1	55.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0215	0.1595	0.0297	0.44	0.179	90	-146.5	29.2
0	0	0	0	0	0	0	0	0	0
2	7	0.0169	0.0455	0.0108	0.203	0.207	101.3	-119.6	95.2
0	0	0	0	0	0	0	0	0	0
2	7	0.0163	0.023	0.0065	0.152	0.199	56.2	158.7	65.5
3	12	0.0161	0.0335	0.0083	0.165	0.205	126.1	114.7	78.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.0204	0.0322	0.0063	0.098	0.346	20.6	32.8	115.3
0	0	0	0	0	0	0	0	0	0
1	1	0.0262	0.099	0.0151	0.183	0.061	44.3	51.3	99.9
