order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0267	0.3215	0.0439	0.48	0	0	116.4	14.6
1	1	0.0279	0.2956	0.04	0.431	0.147	96.2	56.2	111.9
1	1	0.0296	0.1227	0.0166	0.179	0.338	124.9	43.9	26.8
0	0	0	0	0	0	0	0	0	0
2	2	0.0218	0.0527	0.0097	0.141	0.1	167.6	128.2	83.1
2	2	0.0128	0.0284	0.009	0.228	0.137	24	21.3	112.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0159	0.0319	0.008	0.16	0.091	35.8	75	65.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.02	0.0489	0.0098	0.156	0.239	26.1	72.3	117.8
0	0	0	0	0	0	0	0	0	0
1	1	0.0279	0.1363	0.0208	0.257	0.259	53.8	50.5	79.6
2	3	0.0322	0.0546	0.0068	0.067	0.426	129.8	-35.3	94.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0314	0.1099	0.014	0.142	0.187	115.1	-116.1	96.1
