order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0401	0.4391	0.0487	0.439	0	0	-20.9	43.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.02	0.04	0.008	0.127	0.133	55.9	6.5	88.2
1	1	0.02	0.0729	0.0134	0.199	0.244	53.8	-102.3	56.9
0	0	0	0	0	0	0	0	0	0
1	1	0.0375	0.1816	0.0265	0.333	0.253	40.6	20.5	32.9
0	0	0	0	0	0	0	0	0	0
2	5	0.0246	0.0572	0.0093	0.12	0.328	63.9	86	88.9
2	5	0.0347	0.0465	0.0054	0.049	0.266	71	-35.4	90.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	7	0.0197	0.026	0.0053	0.085	0.363	67.1	-31.9	93.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	7	0.0106	0.012	0.0046	0.138	0.308	89.6	122.1	82.1
