order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0148	0.2935	0.0609	1.029	0	0	-82.7	46.6
0	0	0	0	0	0	0	0	0	0
1	1	0.0131	0.0525	0.0166	0.422	0.029	61.4	-31.6	88.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.02	0.1288	0.0291	0.537	0.083	113.8	20.5	105.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	6	0.017	0.0404	0.0095	0.178	0.094	171.2	149.4	91
2	3	0.01	0.0063	0.0025	0.081	0.027	29.5	53.2	143.1
0	0	0	0	0	0	0	0	0	0
2	6	0.0175	0.0339	0.0091	0.202	0.061	48.2	2.3	87.6
1	1	0.0187	0.0297	0.0072	0.145	0.078	92.4	70.4	89
1	1	0.0128	0.0441	0.0128	0.305	0.078	3.4	98.1	84.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0101	0.0066	0.0027	0.091	0.047	125.5	-3.6	76.8
1	1	0.0185	0.024	0.0064	0.143	0.066	111.7	150.4	122
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	14	0.0151	0.0294	0.0078	0.167	0.1	133.4	-143.8	99.6
2	14	0.0146	0.0295	0.008	0.171	0.092	81.1	50.3	113.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0168	0.0475	0.0132	0.302	0.041	167.3	158.3	95
1	1	0.0154	0.0423	0.0101	0.194	0.039	75.1	-140.7	86.2
2	28	0.016	0.0437	0.0109	0.218	0.04	115.5	152.4	91.6
1	1	0.0171	0.0242	0.0056	0.105	0.033	103.7	-152.1	87.2
2	28	0.0113	0.0498	0.0153	0.382	0.037	58.2	-143.4	93.4
1	1	0.0208	0.027	0.006	0.117	0.04	98.6	51.8	95.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	30	0.0152	0.0153	0.004	0.085	0.037	154.8	-75.5	81.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	29	0.0066	0.0038	0.0023	0.108	0.036	59.8	-48.7	83.8
0	0	0	0	0	0	0	0	0	0
1	1	0.0202	0.0873	0.0173	0.272	0.072	94.1	52.7	61.9
2	43	0.0165	0.054	0.0124	0.228	0.088	128.5	-171.5	114.2
0	0	0	0	0	0	0	0	0	0
2	43	0.0166	0.0393	0.0091	0.169	0.089	75.1	-22.6	82
3	44	0.0139	0.0158	0.004	0.081	0.067	73.8	-96.3	108
3	44	0.0094	0.0041	0.0021	0.086	0.06	31.2	108.5	88.6
3	46	0.0158	0.0207	0.0052	0.106	0.085	55.2	-59.1	136.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	43	0.0169	0.0267	0.0071	0.155	0.103	138.1	-94.9	71
0	0	0	0	0	0	0	0	0	0
2	14	0.005	0.0029	0.0023	0.146	0.096	9.5	-94.9	100.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.015	0.0111	0.0029	0.063	0.035	0	105.8	91.4
