order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0264	0.1551	0.0262	0.367	0	0	-21.8	38.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.016	0.1957	0.0445	0.816	0.146	68.5	-150.7	43.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0191	0.1108	0.023	0.379	0.153	29.6	-46.8	110.5
2	4	0.005	0.0017	0.0013	0.084	0.13	134	-2.8	50
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	7	0.0188	0.0263	0.0056	0.095	0.155	109	-76.4	137.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0192	0.0749	0.0156	0.259	0.067	50.7	-135.7	128.1
