order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0335	0.3375	0.0467	0.543	0	0	88	31.3
1	1	0.0193	0.1049	0.0201	0.307	0.213	72.1	151.7	81.4
1	1	0.0187	0.2069	0.036	0.526	0.195	53.6	-38.7	79.4
1	1	0.03	0.0993	0.0132	0.139	0.198	128.5	0.1	91.7
0	0	0	0	0	0	0	0	0	0
1	1	0.0228	0.1885	0.0304	0.403	0.175	34.5	32.3	126.8
1	1	0.0158	0.0315	0.008	0.161	0.31	129.2	-116.4	107
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	56	0.0171	0.0406	0.0095	0.178	0.285	55.6	151	92.3
3	56	0.0188	0.1065	0.0227	0.385	0.266	85.7	50.7	94.1
3	56	0.005	0.0037	0.003	0.189	0.308	60.9	44.3	93.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0225	0.0511	0.0089	0.125	0.268	25.4	94.7	45.6
1	1	0.0331	0.1005	0.0121	0.117	0.27	7.7	126.6	86.1
2	7	0.0194	0.0099	0.002	0.033	0.317	99.2	-72.7	60.5
0	0	0	0	0	0	0	0	0	0
2	2	0.0206	0.0585	0.0114	0.176	0.237	106.9	52.9	133.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0263	0.155	0.0236	0.285	0.209	109.5	-18	44.7
2	3	0.005	0.0015	0.0012	0.074	0.218	124.4	176.5	43
2	3	0.0222	0.0603	0.0109	0.156	0.224	53	97.2	90.9
2	3	0.0255	0.0525	0.0085	0.111	0.208	83.6	134.6	97.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	25	0.025	0.0615	0.011	0.164	0.255	71.4	-19.7	116
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0254	0.0502	0.0079	0.099	0.239	47.8	68.9	77.6
4	12	0.0216	0.0752	0.0139	0.205	0.268	90.7	-83.7	85.1
3	25	0.0231	0.0401	0.0069	0.096	0.263	129.2	45.2	106.1
3	25	0.025	0.087	0.0143	0.187	0.305	146.3	86.1	124
0	0	0.0138	0.0078	0.0023	0.052	0.288	0	138	123.1
2	3	0.0213	0.0459	0.0086	0.129	0.248	50.1	-8.1	77.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	12	0.0178	0.0415	0.0093	0.167	0.287	53.5	-123.9	64.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0178	0.0776	0.0176	0.318	0.207	65.6	72.4	8.1
