order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0228	0.2839	0.0472	0.656	0	0	-113.6	55.9
0	0	0	0	0	0	0	0	0	0
1	1	0.02	0.0235	0.0047	0.075	0.078	41.8	20.6	67.8
1	1	0.0219	0.0377	0.0069	0.1	0.107	70.9	170	85.3
1	1	0.0181	0.0566	0.0147	0.32	0.126	60.5	139.5	85.3
1	1	0.0157	0.0918	0.0194	0.33	0.129	54	-20.3	46.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0218	0.0754	0.0138	0.202	0.123	64.3	173.3	105.9
0	0	0	0	0	0	0	0	0	0
1	1	0.005	0.0013	0.001	0.065	0.165	50.8	0.6	97.1
0	0	0.0212	0.0312	0.0061	0.094	0.09	0	49.8	59.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	6	0.0181	0.0245	0.0054	0.095	0.167	83	-137.2	100.1
1	1	0.0179	0.0541	0.0136	0.283	0.207	112.1	-50.5	133.4
3	19	0.005	0.0014	0.0011	0.069	0.173	123.7	-6.5	75.8
0	0	0	0	0	0	0	0	0	0
1	1	0.019	0.0402	0.0085	0.142	0.22	117.8	-24	86.8
0	0	0	0	0	0	0	0	0	0
2	20	0.0245	0.0447	0.0073	0.094	0.067	69	-117.7	87.5
