order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0422	1.2376	0.1078	0.76	0	0	0.7	33.9
0	0	0	0	0	0	0	0	0	0
1	1	0.0342	0.3964	0.0516	0.547	0.202	130.9	-63.7	51.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.03	0.1532	0.0214	0.241	0.212	86.1	-22.9	37.9
1	1	0.0331	0.3555	0.0455	0.466	0.294	59.3	178.9	28.6
1	1	0.035	0.6835	0.0765	0.697	0.376	17.4	-11.7	74.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	7	0.0357	0.1138	0.0127	0.113	0.436	57.1	-85.7	58.6
2	8	0.0314	0.1179	0.0149	0.149	0.572	14.9	-3.5	67.6
2	3	0.0217	0.0499	0.0092	0.135	0.591	176.2	54.2	145.2
2	8	0.0333	0.3141	0.0389	0.383	0.407	75.9	62.5	112
2	8	0.0355	0.1826	0.0206	0.185	0.452	125.7	-115.6	88.2
2	8	0.0276	0.0634	0.0092	0.106	0.393	130.3	-83.8	130.2
2	8	0.032	0.2485	0.0313	0.315	0.527	142.5	134.4	98.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	8	0.0265	0.1062	0.016	0.193	0.472	79.9	58.1	121.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	12	0.0124	0.009	0.0029	0.074	0.57	35.7	99.9	50.7
2	7	0.0328	0.0956	0.0117	0.113	0.515	115.3	15.8	50
0	0	0	0	0	0	0	0	0	0
3	14	0.0191	0.0554	0.0116	0.193	0.4	83.4	149.4	109.8
3	14	0.0318	0.1038	0.0131	0.131	0.442	122.1	40.8	44.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0379	0.0989	0.0104	0.088	0.154	0	78.6	127.6
2	3	0.0638	0.3896	0.0244	0.122	0.401	13.6	-72.4	48.6
2	7	0.0156	0.0259	0.0066	0.135	0.381	94.1	140.9	117.6
