order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0285	0.1868	0.0326	0.48	0	0	-92.9	52.8
1	1	0.0139	0.0457	0.0127	0.288	0.05	156.4	67.3	108.2
1	1	0.02	0.0381	0.0076	0.121	0.012	67.6	113.4	54
1	1	0.0197	0.0663	0.0122	0.179	0.069	48.8	135.9	36.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0263	0.0303	0.0046	0.056	0.041	0	85.2	46.6
2	2	0.0159	0.02	0.005	0.1	0.06	77.2	-87	81.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0185	0.0514	0.0109	0.183	0.121	77.4	67.3	51.6
0	0	0	0	0	0	0	0	0	0
1	1	0.0178	0.1033	0.0262	0.543	0.197	64.2	-151.8	22.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	18	0.005	0.0019	0.0015	0.096	0.195	85.4	-136.3	106.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	18	0.019	0.0372	0.0078	0.131	0.253	112.9	99	51.2
0	0	0	0	0	0	0	0	0	0
3	25	0.018	0.0237	0.0053	0.093	0.252	142.4	-129.5	124.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	25	0.0227	0.0839	0.0148	0.207	0.325	151.5	-106.5	110.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	18	0.005	0.0014	0.0011	0.073	0.261	139.7	14	127.3
2	18	0.0177	0.2023	0.0458	0.827	0.286	122.7	48.2	114.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	35	0.0168	0.0183	0.0044	0.083	0.209	95.5	156	122.6
3	35	0.0236	0.0231	0.0039	0.053	0.182	5.7	63.5	116.2
2	18	0.0151	0.0199	0.0053	0.111	0.333	29.8	-51.6	99.9
0	0	0	0	0	0	0	0	0	0
3	35	0.021	0.0632	0.0121	0.183	0.177	44.8	140.1	78
3	35	0.0168	0.0177	0.005	0.122	0.175	43.5	19.7	73.3
0	0	0	0	0	0	0	0	0	0
3	35	0.0189	0.1213	0.0256	0.431	0.231	59.5	-82.2	52.5
2	18	0.0142	0.042	0.0119	0.267	0.357	112.6	-80.4	71.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	45	0.0086	0.0059	0.0028	0.106	0.221	50.5	-156.9	155.6
3	35	0.0152	0.0538	0.0136	0.276	0.258	105.2	-12.5	117
3	35	0.0166	0.0131	0.0032	0.06	0.257	107.3	120.6	107.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	46	0.0134	0.0155	0.0046	0.109	0.351	127.1	-78.6	112
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0271	0.0709	0.0114	0.147	0.048	93.1	89.2	68.5
2	4	0.0275	0.0369	0.0054	0.062	0.076	16.9	119.2	21.1
0	0	0	0	0	0	0	0	0	0
2	18	0.005	0.0015	0.0012	0.075	0.172	107.2	-71.7	112.5
