order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.035	0.5594	0.0664	0.636	0	0	27	15.2
1	1	0.0268	0.1393	0.021	0.252	0.124	101.5	40.7	116.4
1	1	0.0254	0.0762	0.012	0.151	0.072	116.2	167.6	90.7
1	1	0.0246	0.0716	0.0116	0.15	0.099	124.1	35.4	99.5
1	1	0.0289	0.0942	0.0138	0.162	0.082	8.4	-86.5	66.3
0	0	0	0	0	0	0	0	0	0
1	1	0.0181	0.0355	0.0077	0.132	0.146	45.8	-94.4	21
1	1	0.0168	0.0588	0.0137	0.255	0.168	78.8	-46.9	50.1
1	1	0.0353	0.1055	0.0136	0.145	0.073	58	-144.1	80.8
2	2	0.02	0.0353	0.0071	0.112	0.122	33.6	69	96.3
