order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0341	0.2647	0.031	0.289	0	0	-134	74.2
1	1	0.0247	0.1608	0.0298	0.446	0.071	64.6	-133.4	53.2
0	0	0	0	0	0	0	0	0	0
2	2	0.005	0.0011	0.0009	0.056	0.171	90.8	177.7	165
2	2	0.0222	0.07	0.0126	0.181	0.225	33.6	-72.5	51.8
2	2	0.0163	0.0382	0.0094	0.183	0.221	60.9	134.2	33.8
0	0	0	0	0	0	0	0	0	0
2	2	0.0152	0.0236	0.0071	0.181	0.245	67.4	-30.5	102
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0274	0.0865	0.012	0.134	0.081	95.5	-78.6	89.6
