order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.1212	9.4802	0.3008	0.761	0	0	-34.9	23.6
2	14	0.0227	0.0493	0.0087	0.122	0.764	105.8	-28.9	132.7
2	14	0.0287	0.0603	0.0084	0.093	0.858	30.7	-72.1	19.7
2	14	0.0363	0.1528	0.018	0.179	0.865	12.7	-46.8	50.3
2	14	0.0363	0.2928	0.0322	0.282	0.95	4.1	-6.3	56.6
0	0	0	0	0	0	0	0	0	0
2	14	0.0317	0.3491	0.0477	0.526	1.071	2.6	-26.2	56.1
2	14	0.0554	0.2043	0.0178	0.153	1.239	18.6	15.1	69.2
2	14	0.0242	0.0837	0.0138	0.181	1.33	97.8	-108	60.6
0	0	0	0	0	0	0	0	0	0
2	14	0.0173	0.0492	0.0114	0.208	1.606	32	-77.1	52
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.1151	18.9308	0.7689	2.665	0.599	89.3	-41.1	40.2
