order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0324	0.1668	0.0247	0.311	0	0	-89.2	61.1
1	1	0.021	0.0471	0.009	0.136	0.033	88.9	175.3	77.9
0	0	0	0	0	0	0	0	0	0
1	1	0.0184	0.1792	0.0343	0.537	0.108	82.8	-60.1	96.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.023	0.0342	0.0064	0.096	0.16	174.4	97.9	140.9
0	0	0	0	0	0	0	0	0	0
2	4	0.0184	0.0259	0.0056	0.098	0.183	137.4	-107.8	74.4
0	0	0.0206	0.0291	0.0056	0.087	0.157	0	-17.8	68.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	9	0.0175	0.0218	0.005	0.091	0.187	137.3	26.7	87.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0285	0.0703	0.0131	0.219	0.031	134.6	108.8	77
