order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0256	0.5026	0.0685	0.75	0	0	-13.7	68.6
1	1	0.025	0.0837	0.0134	0.17	0.081	96.1	-84.3	80.1
1	1	0.012	0.0085	0.0028	0.075	0.157	99	172.3	61.6
2	56	0.0251	0.0472	0.0075	0.095	0.225	55.3	-84.1	136.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	56	0.0283	0.1543	0.0218	0.245	0.115	148.5	138.5	81.7
0	0	0	0	0	0	0	0	0	0
2	56	0.0224	0.0932	0.0166	0.236	0.174	118	100	47.2
0	0	0	0	0	0	0	0	0	0
2	3	0.0249	0.0481	0.0077	0.099	0.187	69.1	-177.9	130.1
1	1	0.0304	0.1538	0.0213	0.236	0.342	19.5	71.8	37
1	1	0.0282	0.3898	0.0544	0.604	0.389	128.5	-108.6	84
1	1	0.03	0.0847	0.0128	0.16	0.368	65.5	-36	70.4
1	1	0.0263	0.0737	0.0112	0.136	0.389	84.1	55.4	88.7
0	0	0	0	0	0	0	0	0	0
1	1	0.0247	0.0595	0.0096	0.124	0.284	153.8	-12.7	35.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	56	0.0266	0.2109	0.0317	0.38	0.135	75.6	-13.1	48.1
2	56	0.0307	0.148	0.0193	0.2	0.14	102.1	-157.9	99.9
3	7	0.0262	0.0342	0.0052	0.063	0.102	85.8	-136	91.8
0	0	0	0	0	0	0	0	0	0
2	13	0.026	0.3028	0.0475	0.595	0.403	45.2	148.7	117.7
0	0	0	0	0	0	0	0	0	0
3	20	0.0359	0.1254	0.014	0.124	0.258	92.9	-82.7	140
2	56	0.0266	0.0579	0.0087	0.104	0.099	68.9	-122.8	99.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	13	0.0278	0.0833	0.012	0.137	0.399	91.5	-21.7	129.7
0	0	0	0	0	0	0	0	0	0
3	24	0.0247	0.1913	0.0324	0.438	0.371	145.1	-45.1	94.7
3	24	0.005	0.0027	0.0021	0.136	0.352	60.2	-37.2	109.8
3	24	0.0224	0.0429	0.0076	0.109	0.527	115.6	-153.6	16.2
0	0	0	0	0	0	0	0	0	0
2	56	0.0122	0.0175	0.0056	0.142	0.151	110.8	65.4	64.1
0	0	0	0	0	0	0	0	0	0
2	13	0.0132	0.0116	0.0035	0.084	0.406	79.9	0.5	65.8
4	33	0.0197	0.0354	0.0072	0.116	0.355	88.5	-136.6	125.3
4	33	0.0109	0.0136	0.0048	0.137	0.336	52.5	145.4	106.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	24	0.0396	0.1687	0.017	0.137	0.594	167.6	-101.2	142.6
3	24	0.024	0.1596	0.0265	0.35	0.519	101.5	40.2	170.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	51	0.0232	0.0587	0.0101	0.139	0.38	79.8	-46	67.1
0	0	0	0	0	0	0	0	0	0
1	1	0.0299	0.5704	0.0786	0.864	0.224	124.7	-57.8	107.6
0	0	0	0	0	0	0	0	0	0
3	20	0.0253	0.0525	0.0083	0.105	0.208	55	-146.1	121.1
0	0	0	0	0	0	0	0	0	0
3	24	0.0108	0.0076	0.0028	0.082	0.422	156.5	-171.7	153.9
4	35	0.0388	0.095	0.0098	0.08	0.537	83.3	117.5	35.6
