order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.022	0.2239	0.041	0.603	0	0	-35.5	38.6
1	1	0.0183	0.2925	0.0666	1.224	0.283	25.8	-52.6	35.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.009	0.0048	0.0021	0.074	0.334	172.5	126	100.9
0	0	0	0	0	0	0	0	0	0
1	1	0.0182	0.3691	0.087	1.639	0.338	8.5	152.4	33.8
2	2	0.019	0.0373	0.0087	0.171	0.322	72.7	178	33.4
2	2	0.005	0.0015	0.0012	0.074	0.337	93.4	45.3	27
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0194	0.0794	0.0164	0.268	0.321	54.2	7	54.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	7	0.0172	0.0391	0.0096	0.187	0.392	93.6	54.9	74.8
2	2	0.0216	0.04	0.0074	0.109	0.312	139.3	107.4	49
2	2	0.0119	0.0224	0.0062	0.139	0.314	70.9	-1.7	62.6
3	15	0.0184	0.0212	0.0046	0.079	0.203	76.4	3.9	103.3
2	7	0.0169	0.1103	0.0284	0.59	0.399	85.5	132.8	154.3
0	0	0	0	0	0	0	0	0	0
3	19	0.0163	0.0315	0.0077	0.15	0.41	42.2	3.9	89
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	21	0.0127	0.017	0.0053	0.134	0.333	129.5	147	77
0	0	0	0	0	0	0	0	0	0
4	25	0.022	0.0339	0.0062	0.089	0.414	162.1	-46.8	109.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0057	0.0032	0.0023	0.139	0.333	48.5	-29.2	96.4
2	2	0.0127	0.031	0.0083	0.179	0.313	60.2	-117.3	109.9
0	0	0	0	0	0	0	0	0	0
2	7	0.0155	0.0298	0.0072	0.141	0.435	100.4	17.5	81.2
3	43	0.0238	0.0856	0.0144	0.193	0.332	81.6	-109.2	53.1
0	0	0	0	0	0	0	0	0	0
