order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0252	0.2291	0.0399	0.568	0	0	172.1	8.9
1	1	0.0231	0.1019	0.0189	0.286	0.23	3.5	-71.3	69.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0161	0.1638	0.043	0.901	0.338	44.3	-139.1	71.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0106	0.0059	0.0027	0.102	0.406	55.8	-143.6	53.1
1	1	0.005	0.0018	0.0015	0.093	0.418	123.8	44.1	113.3
2	6	0.0184	0.0301	0.0066	0.114	0.374	77.8	-93.1	118.9
2	6	0.0187	0.0253	0.0054	0.092	0.378	131.6	-43.8	96.2
0	0	0	0	0	0	0	0	0	0
2	6	0.0128	0.0138	0.0043	0.108	0.381	87.8	-81.5	99.3
2	6	0.015	0.0229	0.0061	0.129	0.381	83.6	-135	175.6
2	6	0.0149	0.0375	0.0103	0.224	0.392	57.2	-128.6	46.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	16	0.0139	0.0205	0.0059	0.135	0.375	171.4	-96.5	82.9
0	0	0	0	0	0	0	0	0	0
0	0	0.0146	0.0137	0.0037	0.082	0.375	0	-28	47.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	6	0.0159	0.0154	0.0039	0.077	0.398	44.6	-124.2	70.6
2	6	0.0148	0.0721	0.0201	0.449	0.377	65.2	-9.4	134.7
2	6	0.0143	0.0711	0.0209	0.49	0.404	153.6	75.6	122
0	0	0	0	0	0	0	0	0	0
3	26	0.0186	0.0921	0.0198	0.337	0.373	56.4	-37	84.1
3	26	0.0205	0.0876	0.0171	0.266	0.346	111.3	-2.2	127.9
3	27	0.0135	0.0167	0.0049	0.116	0.361	99.5	146.8	82
0	0	0	0	0	0	0	0	0	0
4	29	0.0177	0.0511	0.0115	0.207	0.426	96.8	147.3	112.3
0	0	0	0	0	0	0	0	0	0
4	30	0.0195	0.0556	0.0122	0.216	0.306	68.5	-86.9	119.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	29	0.0154	0.0293	0.0076	0.157	0.398	96.4	-113.5	100.2
3	26	0.0168	0.0521	0.0124	0.235	0.32	57.1	-106.6	48.7
5	35	0.0185	0.0297	0.0064	0.111	0.293	118.3	166.3	57.8
5	35	0.005	0.0022	0.0018	0.114	0.224	32.4	87.2	88.1
0	0	0	0	0	0	0	0	0	0
3	27	0.0184	0.0289	0.0063	0.109	0.393	91.9	-120.3	59
3	27	0.0198	0.0488	0.0101	0.167	0.39	19.6	-123.7	133.3
3	27	0.0177	0.0397	0.009	0.161	0.341	59.3	-38.7	89.8
0	0	0	0	0	0	0	0	0	0
3	27	0.0199	0.0291	0.0058	0.093	0.296	82.5	-179.3	87.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	26	0.014	0.0151	0.0043	0.098	0.335	114.2	-98.7	74.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	26	0.0139	0.0184	0.006	0.159	0.304	140.3	-33.5	70.4
4	41	0.0215	0.0377	0.007	0.104	0.305	81.5	-165.6	97
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	27	0.005	0.0022	0.0017	0.111	0.201	111.6	75.7	55.6
0	0	0	0	0	0	0	0	0	0
4	29	0.0193	0.0407	0.0084	0.139	0.469	170.6	167	111.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	26	0.0074	0.0029	0.0016	0.067	0.3	57.6	13.8	97
3	26	0.0138	0.015	0.0044	0.101	0.304	59.7	89	82.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	30	0.0196	0.0206	0.0042	0.068	0.332	78.7	-130.6	31.5
0	0	0	0	0	0	0	0	0	0
3	27	0.0102	0.0083	0.0032	0.101	0.218	113	50.1	103
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	29	0.0189	0.0596	0.0126	0.212	0.409	81	-100	126.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	26	0.005	0.0018	0.0014	0.089	0.298	93.5	-166.2	101.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
5	75	0.018	0.0308	0.0069	0.121	0.417	58.1	-70.6	88.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	29	0.0256	0.0996	0.0156	0.193	0.459	104.3	127.7	73.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
5	90	0.0171	0.0121	0.0028	0.053	0.462	12.8	138.2	81.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0241	0.0768	0.0121	0.154	0.354	0	-166.2	84.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	41	0.016	0.0239	0.006	0.119	0.305	35.8	-75.4	74.1
0	0	0	0	0	0	0	0	0	0
4	67	0.0228	0.0434	0.0076	0.107	0.316	141.5	-33.7	78
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
5	90	0.0176	0.0153	0.0035	0.063	0.448	164.5	-76.2	62.1
5	35	0.018	0.039	0.0089	0.162	0.251	91.7	7.7	43.3
0	0	0	0	0	0	0	0	0	0
5	106	0.0152	0.0168	0.0044	0.093	0.323	165.5	137.9	106.1
