order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0284	0.4258	0.0469	0.419	0	0	-12	39.3
0	0	0	0	0	0	0	0	0	0
2	19	0.0335	0.4202	0.0501	0.476	0.062	154.2	-155.1	92.6
2	19	0.0306	0.3934	0.0514	0.534	0.15	146.8	-101.7	103.9
2	19	0.0302	0.4076	0.0547	0.584	0.104	40.7	-57.5	95.8
2	19	0.0457	0.4493	0.0393	0.273	0.137	50.7	-67.5	106.6
2	19	0.0302	0.4999	0.0628	0.629	0.142	76.3	76.2	88.2
2	19	0.029	0.0613	0.0085	0.093	0.06	91.1	39	105.4
0	0	0	0	0	0	0	0	0	0
2	19	0.0141	0.0186	0.0052	0.118	0.09	86.6	152.4	44.9
4	21	0.0315	0.1048	0.0133	0.134	0.204	108.6	85.7	72.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	7	0.0276	0.1414	0.0205	0.236	0.167	69.9	-150.1	71.7
3	7	0.0276	0.0429	0.0062	0.072	0.2	116	-84.3	62.6
3	7	0.0319	0.1284	0.0161	0.16	0.163	126	38.7	23.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0317	0.691	0.0872	0.876	0.106	58.1	37.1	64.4
2	19	0.0302	0.3213	0.0425	0.447	0.075	47	-48.6	49.6
3	20	0.0117	0.0198	0.0068	0.183	0.157	49.7	-33.3	68
