order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0375	0.4323	0.0533	0.529	0	0	153.3	55
0	0	0	0	0	0	0	0	0	0
1	1	0.0223	0.0501	0.009	0.128	0.118	10.1	-166.1	52.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0222	0.2818	0.0489	0.679	0.153	120.1	-74.2	20.5
2	10	0.0211	0.0655	0.0125	0.192	0.33	62.4	82.8	151.2
2	10	0.005	0.0025	0.002	0.129	0.292	113.4	-48.2	111
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	11	0.0201	0.0425	0.0085	0.134	0.298	127.1	100.4	99.7
2	10	0.0201	0.0524	0.0104	0.165	0.364	64.4	139.5	33.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	17	0.0191	0.0252	0.0061	0.123	0.453	79.3	-82.1	59.1
2	10	0.0191	0.0242	0.0051	0.085	0.395	173.9	93.2	140.6
0	0	0	0	0	0	0	0	0	0
2	10	0.0171	0.0311	0.0073	0.135	0.489	177.8	15.7	156.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.0245	0.0356	0.0058	0.076	0.519	98	-63.4	129.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.005	0.0018	0.0014	0.09	0.552	110.5	-117.1	117.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0553	0.2531	0.0183	0.106	0.113	0	-0.8	139.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	25	0.005	0.0018	0.0014	0.091	0.412	163.7	123.6	93.4
