order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0262	0.2475	0.041	0.545	0	0	15.7	63.6
1	1	0.0216	0.1975	0.0374	0.569	0.059	95.7	-129	97.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.023	0.2961	0.0515	0.714	0.101	79.2	26.4	37.8
0	0	0	0	0	0	0	0	0	0
2	7	0.0213	0.063	0.0118	0.177	0.166	171.9	127.8	143.4
2	7	0.0218	0.0772	0.0156	0.261	0.125	47.8	0.5	80.7
0	0	0	0	0	0	0	0	0	0
2	2	0.0198	0.0276	0.0064	0.129	0.047	90	-14.2	78
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0194	0.0601	0.0118	0.186	0.039	85.9	61.2	71.9
