order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0397	0.3168	0.04	0.436	0	0	179.8	87.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0178	0.0492	0.011	0.197	0.02	130.6	-7.9	43.2
2	4	0.0396	0.1667	0.0168	0.135	0.053	24.7	-120.8	99.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0154	0.0191	0.005	0.103	0.114	109.2	139.7	63
1	1	0.0223	0.0698	0.0135	0.21	0.105	117.5	84.8	69.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0169	0.1267	0.0319	0.644	0.145	172.2	8.1	93.1
2	9	0.0212	0.0458	0.0086	0.13	0.136	24	158.2	66.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	13	0.016	0.0249	0.0062	0.124	0.143	83.5	-74.7	80
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	13	0.0155	0.0409	0.0117	0.276	0.217	76.1	89.7	95
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	13	0.0153	0.0269	0.007	0.145	0.249	32.3	-135.3	54.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	13	0.0151	0.0247	0.0066	0.138	0.296	76.4	113.6	159.4
0	0	0	0	0	0	0	0	0	0
2	13	0.0073	0.0032	0.0019	0.091	0.254	129.9	99.7	115.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0185	0.0541	0.012	0.211	0.03	88.4	-108.8	90.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	13	0.0151	0.0157	0.0041	0.087	0.146	89.4	-60.7	118.7
3	14	0.0216	0.0257	0.0048	0.07	0.132	87.4	-163.8	169.9
