order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0246	0.3431	0.0528	0.649	0	0	150.7	68.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0233	0.0417	0.0076	0.111	0.035	101.7	48.6	45.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0227	0.0531	0.0119	0.226	0.144	64.1	140.1	79.8
0	0	0	0	0	0	0	0	0	0
2	9	0.03	0.1261	0.0168	0.179	0.113	137	0.7	123.4
1	1	0.0552	0.4199	0.0304	0.176	0.052	158.5	-63.1	91.6
