order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0327	0.4914	0.0601	0.584	0	0	11.6	75.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.02	0.3578	0.0698	1.097	0.036	111.7	-1.7	82.8
0	0	0	0	0	0	0	0	0	0
2	4	0.0162	0.0249	0.0061	0.12	0.066	107	170.8	119.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0207	0.0379	0.0075	0.117	0.062	111.9	78.6	49.3
0	0	0	0	0	0	0	0	0	0
3	14	0.0171	0.0189	0.0044	0.083	0.076	91.6	-5.1	99.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0185	0.0376	0.0081	0.139	0.227	172.3	161.6	134.4
1	1	0.0191	0.103	0.0228	0.408	0.027	49.7	161.8	92.1
0	0	0	0	0	0	0	0	0	0
3	14	0.0197	0.0219	0.0051	0.102	0.068	57	13.9	67.9
