order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.015	0.1314	0.0287	0.507	0	0	121.6	67.6
0	0	0	0	0	0	0	0	0	0
1	1	0.0168	0.1465	0.0354	0.679	0.088	14.3	82.7	84
2	3	0.0195	0.0308	0.0063	0.103	0.11	98.7	-1.7	83.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0154	0.0171	0.0045	0.092	0.136	103.5	-102.5	76.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0193	0.0489	0.0102	0.168	0.152	83.9	117.5	121.9
2	3	0.0154	0.0319	0.0083	0.172	0.267	101.4	-44.2	57.1
