order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0213	0.119	0.0238	0.379	0	0	44.7	46.6
1	1	0.0176	0.0258	0.0058	0.105	0.042	171.8	-121.8	91.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.018	0.5318	0.1287	2.509	0.094	29.8	38.2	84.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	7	0.0223	0.1357	0.0243	0.347	0.141	100.3	22.3	113.2
3	10	0.0203	0.0622	0.0135	0.245	0.185	85.4	-108.8	28.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	7	0.0231	0.034	0.0059	0.081	0.227	28	97.1	105
