order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.023	0.1552	0.0262	0.353	0	0	116.8	73
0	0	0	0	0	0	0	0	0	0
1	1	0.0177	0.0231	0.0052	0.093	0.022	70	-16.3	121.6
1	1	0.019	0.0781	0.0157	0.25	0.039	76	17.4	82.2
0	0	0	0	0	0	0	0	0	0
1	1	0.0164	0.0273	0.0066	0.127	0.072	85.7	54.6	80.9
0	0	0	0	0	0	0	0	0	0
2	6	0.0193	0.0184	0.0038	0.063	0.106	168.6	-83.7	110.5
0	0	0	0	0	0	0	0	0	0
1	1	0.0218	0.3589	0.0699	1.088	0.124	43.4	84.6	64.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.019	0.0578	0.0122	0.204	0.19	120	149.6	77
3	64	0.0169	0.0363	0.0086	0.162	0.154	108.2	-85	104.2
0	0	0	0	0	0	0	0	0	0
2	10	0.0199	0.0569	0.0118	0.196	0.183	35.9	80.5	30.1
3	14	0.005	0.0017	0.0014	0.088	0.184	28.8	-132.6	45.9
0	0	0.0199	0.0243	0.0054	0.099	0.216	0	18.8	73.6
2	10	0.019	0.0384	0.0085	0.15	0.227	31.9	-14.1	51.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	17	0.0101	0.0046	0.0019	0.066	0.31	148.1	-124.1	112.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.0203	0.0556	0.0126	0.231	0.217	53.4	-59.6	80.8
2	10	0.0206	0.0775	0.0167	0.302	0.219	66.2	-27	53.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.023	0.0463	0.0081	0.112	0.265	76.5	-62	109.4
0	0	0	0	0	0	0	0	0	0
2	10	0.0189	0.0831	0.0176	0.296	0.249	21.8	102.6	81
2	10	0.0227	0.0949	0.0167	0.234	0.254	14.4	62.1	81.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.0203	0.1017	0.0213	0.357	0.287	100	68.6	99.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.0261	0.0716	0.011	0.134	0.338	86.6	-35	106.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	34	0.0162	0.0283	0.0066	0.121	0.309	47.3	-130.5	107.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	34	0.0259	0.1072	0.0166	0.203	0.32	90.6	-130.5	146.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.0227	0.0664	0.0117	0.165	0.376	26.7	126.9	86.1
3	40	0.0163	0.0178	0.0044	0.085	0.265	100.5	-131.2	80.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0208	0.0571	0.0114	0.182	0.021	17.8	179.9	41.8
0	0	0	0	0	0	0	0	0	0
2	10	0.0178	0.053	0.0122	0.223	0.126	65.7	159.6	136.6
