order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0311	0.3266	0.0441	0.492	0	0	24	62.6
1	1	0.02	0.0295	0.0059	0.094	0.035	105	129.8	84.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0279	0.0442	0.0063	0.072	0.107	175.1	-44	129.8
1	1	0.0233	0.0488	0.0084	0.114	0.069	117.5	-55	59.5
0	0	0	0	0	0	0	0	0	0
1	1	0.0208	0.1188	0.0256	0.447	0.149	86.6	50	105.1
2	38	0.0226	0.0643	0.0113	0.158	0.183	90.1	113.9	54.9
2	8	0.0257	0.0777	0.0121	0.15	0.122	60.5	-56.6	169.5
2	38	0.0217	0.0426	0.0088	0.149	0.199	106.1	-26.9	114.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	8	0.0155	0.0265	0.0068	0.141	0.133	94.1	62.6	47.5
2	8	0.0188	0.0361	0.0083	0.153	0.122	63.7	26.5	106
2	38	0.0228	0.0302	0.0053	0.074	0.186	116.2	103	104.8
2	38	0.0224	0.0383	0.0068	0.097	0.189	6	-144.1	86.5
2	38	0.0165	0.0251	0.0064	0.131	0.189	61.5	-91.9	47.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	8	0.0265	0.0359	0.0054	0.065	0.235	115.3	-42.5	49.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	8	0.023	0.1554	0.027	0.374	0.177	28.1	8.1	38.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	38	0.005	0.0017	0.0013	0.085	0.165	111.8	-69.9	75.5
3	29	0.0095	0.0082	0.0034	0.114	0.26	45	-48.3	120.5
0	0	0	0	0	0	0	0	0	0
3	29	0.019	0.019	0.004	0.067	0.279	120	3.5	117.3
3	29	0.005	0.0016	0.0013	0.082	0.306	28.9	-108.3	97.1
1	1	0.0233	0.1341	0.0246	0.374	0.166	92.2	-117.8	143.1
2	38	0.0118	0.0035	0.0012	0.032	0.146	130.6	-44.1	124
