order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0299	0.8397	0.082	0.643	0	0	-138.9	84.9
1	1	0.0345	0.2212	0.0237	0.204	0.02	32.5	-0.6	139.3
1	1	0.037	0.7919	0.0868	0.764	0.02	51.4	-123.9	93.2
1	1	0.0327	0.195	0.0238	0.232	0.041	110.4	177.5	106.5
1	1	0.0277	0.0952	0.0137	0.158	0.087	139	-6.3	86.1
2	3	0.0373	0.2061	0.0221	0.188	0.401	56.2	-31.3	83.4
2	3	0.036	0.5674	0.063	0.557	0.334	89.5	-90.9	123.2
2	3	0.0296	0.1381	0.0187	0.201	0.402	86.4	87.1	130.3
2	3	0.0142	0.042	0.0118	0.265	0.25	34.3	-97	72
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0448	0.2601	0.0233	0.165	0.111	116.9	19.8	74.9
3	6	0.019	0.0832	0.0175	0.294	0.412	50.8	-156.8	83.8
3	7	0.0344	0.3523	0.0409	0.379	0.178	75.8	-136.4	89.1
