order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0281	0.5755	0.0715	0.72	0	0	7.6	58.1
1	1	0.0213	0.0453	0.009	0.142	0.165	58	87.3	83.4
1	1	0.0186	0.015	0.0032	0.055	0.197	88.1	158.2	94.3
1	1	0.0289	0.0983	0.0138	0.155	0.207	58.6	-114.7	62.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0269	0.2295	0.0341	0.409	0.298	128.1	48.3	114.4
1	1	0.018	0.0233	0.0052	0.092	0.348	95.3	160.8	69.8
0	0	0	0	0	0	0	0	0	0
1	1	0.0211	0.0474	0.009	0.135	0.323	20.2	99.8	45.1
1	1	0.03	0.098	0.0131	0.138	0.388	117.3	-51.7	106.2
1	1	0.0265	0.1916	0.0289	0.348	0.442	172.5	10.4	93.6
2	7	0.0248	0.0479	0.0077	0.099	0.178	80	-155.8	89.7
0	0	0	0	0	0	0	0	0	0
2	7	0.028	0.0715	0.0102	0.116	0.201	16.2	-123.1	124.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	7	0.0187	0.0425	0.0088	0.146	0.159	77.3	54.9	85.6
1	1	0.0212	0.0286	0.0053	0.077	0.111	120.2	-89.7	99.5
2	2	0.0227	0.0318	0.0056	0.079	0.17	116.4	-130.4	114.5
2	12	0.0256	0.0602	0.0094	0.117	0.475	118.1	-69.3	95.6
