order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0291	0.2823	0.0421	0.502	0	0	60.4	53.4
0	0	0	0	0	0	0	0	0	0
1	1	0.0226	0.7592	0.1471	2.29	0.202	106.3	14.8	59.1
2	123	0.005	0.003	0.0024	0.154	0.237	94.7	-49.5	108.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0386	0.0601	0.0062	0.051	0.256	143.9	-176.9	54.4
2	3	0.0173	0.0383	0.0085	0.152	0.242	55.8	89	30.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0211	0.042	0.008	0.121	0.287	170.5	-80.8	110.7
0	0	0	0	0	0	0	0	0	0
2	3	0.0196	0.055	0.0112	0.182	0.329	138.8	-46.8	158.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.005	0.001	0.0008	0.05	0.456	102.5	-119.5	120
0	0	0	0	0	0	0	0	0	0
0	0	0.0255	0.0583	0.0091	0.114	0.44	0	-148.6	48.3
2	3	0.0172	0.0584	0.0122	0.204	0.48	112.7	155.6	142.1
2	3	0.0246	0.0595	0.0097	0.125	0.458	104.4	80.6	104.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0151	0.0938	0.0249	0.525	0.541	139.8	38.2	82.1
0	0	0	0	0	0	0	0	0	0
2	3	0.0151	0.0543	0.0144	0.302	0.543	5.1	-129.5	138.9
2	3	0.0206	0.0554	0.0108	0.167	0.508	74.8	136.9	100.8
2	3	0.0178	0.0105	0.0023	0.042	0.541	141.5	-114	77.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.021	0.0348	0.0066	0.101	0.511	124.4	-14.8	64.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	32	0.005	0.0008	0.0007	0.043	0.565	66.4	-172.6	108.4
3	32	0.0173	0.0416	0.0096	0.177	0.569	93.6	-179.5	115.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	35	0.0192	0.0131	0.0027	0.045	0.492	151.2	-32.2	84.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	32	0.0223	0.0598	0.0107	0.153	0.559	70.2	-17.8	88.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0212	0.0333	0.0069	0.119	0.375	85.2	89.1	126.2
2	3	0.0076	0.0155	0.0047	0.125	0.42	28.9	-179.3	113.8
2	3	0.0223	0.0876	0.0157	0.225	0.407	37.6	-28	34.9
2	3	0.0219	0.0609	0.0111	0.162	0.362	85.6	55	126.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0203	0.0902	0.0192	0.326	0.413	47.8	-114.7	147.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0203	0.0555	0.0121	0.221	0.39	39.8	-101.4	127.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	69	0.0165	0.0357	0.0095	0.212	0.329	101.3	91.7	47.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.021	0.0698	0.0133	0.202	0.328	132.3	-52.3	99.3
2	3	0.0176	0.1896	0.0441	0.818	0.288	80.2	-45.7	61.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	77	0.0238	0.0595	0.01	0.133	0.359	93.3	-32.2	147.6
0	0	0	0	0	0	0	0	0	0
2	3	0.0285	0.1053	0.0148	0.165	0.256	155	7.8	49.6
0	0	0.0167	0.0145	0.0035	0.066	0.32	0	10.5	132.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	81	0.0121	0.0145	0.0051	0.156	0.319	153.3	-102.6	52.2
0	0	0	0	0	0	0	0	0	0
2	3	0.0182	0.0297	0.0065	0.112	0.299	99.3	-126.6	88.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	77	0.0166	0.0918	0.0235	0.483	0.531	82.9	-10	53.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
